Ticker,Fast Period,Slow Period,Total Trades,Profitable Trades,Losing Trades,Total Profit/Loss,Profit Percentage,Buy Prices,Sell Prices
NILAINFRA,10,30,1,0,1,-3206,-3.21,6.550000190734863,5.800000190734863
NILAINFRA,10,35,1,1,0,9230,9.23,5.199999809265137,6.699999809265137
NILAINFRA,10,40,1,0,1,-3146,-3.15,7.150000095367432,6.699999809265137
NILAINFRA,15,30,2,1,1,-224,-0.22,"5.800000190734863, 6.699999809265137","5.800000190734863, 6.650000095367432"
NILAINFRA,15,35,0,0,0,0,0.0,,
NILAINFRA,15,40,0,0,0,0,0.0,,
NILAINFRA,20,30,1,1,0,4474,4.47,5.699999809265137,6.650000095367432
NILAINFRA,20,35,0,0,0,0,0.0,,
NILAINFRA,20,40,0,0,0,0,0.0,,
NILASPACES,10,30,1,1,0,16363,16.36,2.200000047683716,3.200000047683716
NILASPACES,10,35,0,0,0,0,0.0,,
NILASPACES,10,40,0,0,0,0,0.0,,
NILASPACES,15,30,0,0,0,0,0.0,,
NILASPACES,15,35,0,0,0,0,0.0,,
NILASPACES,15,40,0,0,0,0,0.0,,
NILASPACES,20,30,0,0,0,0,0.0,,
NILASPACES,20,35,0,0,0,0,0.0,,
NILASPACES,20,40,0,0,0,0,0.0,,
NILKAMAL,10,30,3,2,1,86080,86.08,"257.3999938964844, 365.79998779296875, 1815.550048828125","195.4499969482422, 1479.3499755859375, 1879.300048828125"
NILKAMAL,10,35,4,2,2,64688,64.69,"257.3999938964844, 365.79998779296875, 1950.75, 2441.699951171875","214.35000610351562, 1249.25, 2247.949951171875, 1804.75"
NILKAMAL,10,40,3,1,2,71806,71.81,"257.3999938964844, 365.79998779296875, 1950.75","211.25, 1326.949951171875, 1804.75"
NILKAMAL,15,30,3,1,2,58230,58.23,"279.1000061035156, 380.1499938964844, 1950.75","211.75, 1249.25, 1756.050048828125"
NILKAMAL,15,35,4,2,2,73155,73.15,"279.1000061035156, 380.1499938964844, 2225.14990234375, 2766.5","211.25, 1429.6500244140625, 2441.699951171875, 2268.300048828125"
NILKAMAL,15,40,2,1,1,66141,66.14,"279.1000061035156, 359.95001220703125","218.4499969482422, 1216.5"
NILKAMAL,20,30,3,2,1,70864,70.86,"323.04998779296875, 354.54998779296875, 1920.5","211.25, 1249.25, 2247.949951171875"
NILKAMAL,20,35,3,2,1,67388,67.39,"412.3500061035156, 354.54998779296875, 2225.14990234375","218.4499969482422, 1326.949951171875, 2268.300048828125"
NILKAMAL,20,40,3,1,2,8785,8.79,"412.3500061035156, 466.04998779296875, 2224.300048828125","213.5, 933.9500122070312, 1705.75"
NIPPOBATRY,10,30,4,2,2,22941,22.94,"307.07501220703125, 208.875, 215.9250030517578, 330.20001220703125","154.9499969482422, 199.6999969482422, 434.92498779296875, 452.70001220703125"
NIPPOBATRY,10,35,3,1,2,26191,26.19,"200.14999389648438, 210.8000030517578, 354.82501220703125","192.25, 430.45001220703125, 313.29998779296875"
NIPPOBATRY,10,40,4,2,2,32786,32.79,"210.39999389648438, 210.8000030517578, 376.70001220703125, 396.6499938964844","201.4250030517578, 452.67498779296875, 353.04998779296875, 422.29998779296875"
NIPPOBATRY,15,30,5,1,4,-15165,-15.17,"238.60000610351562, 236.1999969482422, 308.125, 434.92498779296875, 376.70001220703125","147.4499969482422, 182.5, 445.7250061035156, 430.45001220703125, 313.29998779296875"
NIPPOBATRY,15,35,4,1,3,-12378,-12.38,"238.60000610351562, 226.5, 330.7749938964844, 411.95001220703125","147.4499969482422, 193.47500610351562, 442.82501220703125, 326.79998779296875"
NIPPOBATRY,15,40,3,1,2,-1278,-1.28,"236.1999969482422, 330.7749938964844, 511.20001220703125","196.125, 435.75, 396.6499938964844"
NIPPOBATRY,20,30,4,1,3,-6819,-6.82,"246.0, 218.64999389648438, 330.7749938964844, 411.95001220703125","190.0749969482422, 193.47500610351562, 434.92498779296875, 326.79998779296875"
NIPPOBATRY,20,35,4,1,3,-14397,-14.4,"246.0, 236.89999389648438, 394.6000061035156, 511.20001220703125","209.6750030517578, 196.125, 422.5249938964844, 396.6499938964844"
NIPPOBATRY,20,40,3,1,2,-7941,-7.94,"227.5749969482422, 394.6000061035156, 516.0","165.875, 415.2250061035156, 505.1000061035156"
NITCO,10,30,3,1,2,2248,2.25,"68.0, 24.450000762939453, 22.75","48.04999923706055, 34.900001525878906, 19.100000381469727"
NITCO,10,35,3,1,2,1144,1.14,"60.650001525878906, 22.049999237060547, 30.850000381469727","32.04999923706055, 42.400001525878906, 18.0"
NITCO,10,40,4,1,3,20597,20.6,"52.5, 17.100000381469727, 17.5, 26.299999237060547","39.849998474121094, 15.850000381469727, 42.400001525878906, 18.149999618530273"
NITCO,15,30,3,1,2,598,0.6,"68.0, 23.299999237060547, 30.850000381469727","47.349998474121094, 39.0, 19.700000762939453"
NITCO,15,35,3,1,2,21768,21.77,"61.79999923706055, 17.100000381469727, 26.299999237060547","47.349998474121094, 39.0, 18.149999618530273"
NITCO,15,40,3,1,2,8140,8.14,"45.04999923706055, 22.649999618530273, 26.450000762939453","38.150001525878906, 35.0, 21.450000762939453"
NITCO,20,30,3,1,2,5268,5.27,"68.0, 17.100000381469727, 26.299999237060547","28.200000762939453, 33.849998474121094, 21.450000762939453"
NITCO,20,35,3,1,2,12025,12.02,"58.04999923706055, 17.5, 25.799999237060547","39.79999923706055, 33.849998474121094, 21.450000762939453"
NITCO,20,40,3,0,3,-20249,-20.25,"45.04999923706055, 30.100000381469727, 23.149999618530273","26.649999618530273, 22.600000381469727, 22.100000381469727"
NITINSPIN,10,30,2,1,1,200937,200.94,"9.199999809265137, 10.149999618530273","5.949999809265137, 81.4000015258789"
NITINSPIN,10,35,2,1,1,223928,223.93,"11.850000381469727, 9.350000381469727","6.050000190734863, 85.8499984741211"
NITINSPIN,10,40,2,1,1,201324,201.32,"13.550000190734863, 10.149999618530273","6.900000095367432, 83.19999694824219"
NITINSPIN,15,30,2,1,1,206141,206.14,"10.649999618530273, 10.149999618530273","7.199999809265137, 83.19999694824219"
NITINSPIN,15,35,2,1,1,193409,193.41,"13.550000190734863, 9.699999809265137","6.5, 76.25"
NITINSPIN,15,40,2,1,1,200302,200.3,"13.449999809265137, 9.850000381469727","6.050000190734863, 81.0999984741211"
NITINSPIN,20,30,2,1,1,239574,239.57,"13.050000190734863, 9.699999809265137","6.5, 91.69999694824219"
NITINSPIN,20,35,2,1,1,126520,126.52,"13.550000190734863, 14.0","6.849999904632568, 82.3499984741211"
NITINSPIN,20,40,2,1,1,47648,47.65,"11.25, 17.149999618530273","6.849999904632568, 54.25"
NITIRAJ,10,30,1,0,1,-9173,-9.17,76.4000015258789,53.0
NITIRAJ,10,35,0,0,0,0,0.0,,
NITIRAJ,10,40,0,0,0,0,0.0,,
NITIRAJ,15,30,1,0,1,-9179,-9.18,69.0,47.849998474121094
NITIRAJ,15,35,0,0,0,0,0.0,,
NITIRAJ,15,40,0,0,0,0,0.0,,
NITIRAJ,20,30,1,0,1,-2705,-2.71,55.45000076293945,50.04999923706055
NITIRAJ,20,35,1,0,1,-4574,-4.57,56.0,47.75
NITIRAJ,20,40,0,0,0,0,0.0,,
NLCINDIA,10,30,4,0,4,-36163,-36.16,"140.14999389648438, 150.14999389648438, 86.1500015258789, 92.25","80.0999984741211, 104.9000015258789, 69.9000015258789, 66.8499984741211"
NLCINDIA,10,35,3,0,3,-20541,-20.54,"133.5500030517578, 82.6500015258789, 107.3499984741211","97.0999984741211, 71.94999694824219, 81.0999984741211"
NLCINDIA,10,40,3,0,3,-17519,-17.52,"133.5500030517578, 82.6500015258789, 93.6500015258789","97.0999984741211, 71.9000015258789, 81.0999984741211"
NLCINDIA,15,30,4,0,4,-44616,-44.62,"235.14999389648438, 151.60000610351562, 84.0999984741211, 105.30000305175781","88.55000305175781, 99.9000015258789, 69.9000015258789, 69.6500015258789"
NLCINDIA,15,35,3,0,3,-28081,-28.08,"156.75, 80.0, 105.6500015258789","78.4000015258789, 77.75, 64.3499984741211"
NLCINDIA,15,40,3,0,3,-27373,-27.37,"152.75, 78.25, 107.3499984741211","81.44999694824219, 76.19999694824219, 60.75"
NLCINDIA,20,30,4,1,3,-39247,-39.25,"235.14999389648438, 156.14999389648438, 69.55000305175781, 105.30000305175781","130.1999969482422, 78.4000015258789, 71.94999694824219, 64.3499984741211"
NLCINDIA,20,35,3,1,2,-25018,-25.02,"157.10000610351562, 76.4000015258789, 105.6500015258789","75.44999694824219, 77.75, 69.4000015258789"
NLCINDIA,20,40,2,0,2,-16213,-16.21,"148.39999389648438, 73.05000305175781","89.8499984741211, 65.5999984741211"
NMDC,10,30,3,1,2,-15068,-15.07,"130.32333374023438, 102.30631256103516, 104.03575897216797","78.32466888427734, 83.89732360839844, 111.0999984741211"
NMDC,10,35,2,0,2,-14228,-14.23,"127.13346099853516, 98.00191497802734","99.19330596923828, 73.67437744140625"
NMDC,10,40,2,0,2,-7278,-7.28,"111.45315551757812, 85.05028533935547","98.5783920288086, 74.44302368164062"
NMDC,15,30,3,0,3,-19180,-19.18,"107.5715103149414, 85.05028533935547, 140.0082244873047","77.05640411376953, 73.67437744140625, 108.5"
NMDC,15,35,3,0,3,-21702,-21.7,"108.76290893554688, 97.42543029785156, 140.0082244873047","71.56061553955078, 74.48145294189453, 117.25"
NMDC,15,40,3,1,2,-8920,-8.92,"98.96271514892578, 99.19330596923828, 90.50765228271484","98.5783920288086, 78.32466888427734, 80.28470611572266"
NMDC,20,30,3,0,3,-19797,-19.8,"98.96271514892578, 97.34856414794922, 119.716064453125","62.06787872314453, 73.67437744140625, 108.5"
NMDC,20,35,2,0,2,-15982,-15.98,"99.19330596923828, 98.50153350830078","62.06787872314453, 80.28470611572266"
NMDC,20,40,1,0,1,-8125,-8.12,105.91893005371094,77.86347961425781
NOCIL,10,30,4,2,2,96715,96.71,"35.45000076293945, 22.100000381469727, 24.700000762939453, 165.9499969482422","14.0, 16.5, 117.5, 221.14999389648438"
NOCIL,10,35,4,3,1,81625,81.63,"22.100000381469727, 20.700000762939453, 24.700000762939453, 174.75","22.399999618530273, 16.899999618530273, 89.5, 224.4499969482422"
NOCIL,10,40,2,2,0,108610,108.61,"22.100000381469727, 24.700000762939453","22.399999618530273, 112.19999694824219"
NOCIL,15,30,4,2,2,66042,66.04,"43.20000076293945, 22.049999237060547, 22.600000381469727, 184.4499969482422","11.649999618530273, 16.950000762939453, 89.5, 224.4499969482422"
NOCIL,15,35,3,2,1,116991,116.99,"22.399999618530273, 22.600000381469727, 206.60000610351562","16.950000762939453, 112.19999694824219, 230.5"
NOCIL,15,40,1,1,0,62223,62.22,33.79999923706055,103.6500015258789
NOCIL,20,30,4,2,2,69912,69.91,"30.399999618530273, 20.799999237060547, 33.79999923706055, 216.5500030517578","27.450000762939453, 16.75, 121.44999694824219, 224.4499969482422"
NOCIL,20,35,4,1,3,35846,35.85,"59.25, 20.299999237060547, 33.79999923706055, 261.3999938964844","27.450000762939453, 15.649999618530273, 101.5, 262.3999938964844"
NOCIL,20,40,3,1,2,49836,49.84,"18.600000381469727, 33.79999923706055, 276.70001220703125","16.950000762939453, 95.55000305175781, 253.10000610351562"
NOIDATOLL,10,30,4,1,3,-37520,-37.52,"77.19999694824219, 37.75, 32.5, 6.0","17.0, 28.200000762939453, 23.600000381469727, 6.849999904632568"
NOIDATOLL,10,35,3,0,3,-40560,-40.56,"77.19999694824219, 35.5, 32.5","17.0, 28.200000762939453, 22.25"
NOIDATOLL,10,40,2,0,2,-12971,-12.97,"35.5, 32.5","31.399999618530273, 22.25"
NOIDATOLL,15,30,3,0,3,-27887,-27.89,"45.0, 31.399999618530273, 32.25","23.799999237060547, 26.5, 22.399999618530273"
NOIDATOLL,15,35,2,1,1,-8644,-8.64,"31.399999618530273, 32.25","31.350000381469727, 22.600000381469727"
NOIDATOLL,15,40,2,1,1,-7552,-7.55,"33.45000076293945, 32.25","31.399999618530273, 23.0"
NOIDATOLL,20,30,3,1,2,19824,19.82,"18.75, 35.20000076293945, 35.849998474121094","43.70000076293945, 25.0, 23.5"
NOIDATOLL,20,35,4,2,2,27097,27.1,"17.0, 22.299999237060547, 29.149999618530273, 32.75","22.600000381469727, 43.70000076293945, 25.0, 22.700000762939453"
NOIDATOLL,20,40,1,0,1,-9527,-9.53,32.099998474121094,21.799999237060547
NRAIL,10,30,1,1,0,2083,2.08,320.5,337.6499938964844
NRAIL,10,35,0,0,0,0,0.0,,
NRAIL,10,40,0,0,0,0,0.0,,
NRAIL,15,30,0,0,0,0,0.0,,
NRAIL,15,35,0,0,0,0,0.0,,
NRAIL,15,40,0,0,0,0,0.0,,
NRAIL,20,30,0,0,0,0,0.0,,
NRAIL,20,35,0,0,0,0,0.0,,
NRAIL,20,40,0,0,0,0,0.0,,
NRBBEARING,10,30,3,1,2,15966,15.97,"46.07500076293945, 62.79999923706055, 150.0500030517578","35.45000076293945, 126.69999694824219, 109.05000305175781"
NRBBEARING,10,35,3,1,2,5440,5.44,"45.32500076293945, 62.79999923706055, 150.0500030517578","38.349998474121094, 108.80000305175781, 95.6500015258789"
NRBBEARING,10,40,3,1,2,814,0.81,"45.224998474121094, 85.4000015258789, 150.0500030517578","39.54999923706055, 124.44999694824219, 95.6500015258789"
NRBBEARING,15,30,3,1,2,-11846,-11.85,"45.32500076293945, 85.4000015258789, 172.6999969482422","38.349998474121094, 105.05000305175781, 96.05000305175781"
NRBBEARING,15,35,3,1,2,-13608,-13.61,"51.900001525878906, 85.4000015258789, 172.6999969482422","37.349998474121094, 108.05000305175781, 96.05000305175781"
NRBBEARING,15,40,3,1,2,-6725,-6.72,"52.92499923706055, 85.4000015258789, 162.8000030517578","43.400001525878906, 124.44999694824219, 82.94999694824219"
NRBBEARING,20,30,3,1,2,-10163,-10.16,"52.92499923706055, 85.4000015258789, 158.8000030517578","39.54999923706055, 111.80000305175781, 82.94999694824219"
NRBBEARING,20,35,3,1,2,-22729,-22.73,"53.099998474121094, 96.75, 162.8000030517578","36.70000076293945, 117.6500015258789, 58.95000076293945"
NRBBEARING,20,40,3,1,2,-19914,-19.91,"57.75, 96.75, 158.8000030517578","36.95000076293945, 121.44999694824219, 71.0"
NSIL,10,30,3,1,2,157,0.16,"1024.300048828125, 760.4000244140625, 750.75","749.7000122070312, 630.0999755859375, 1094.25"
NSIL,10,35,3,1,2,-12436,-12.44,"1091.6500244140625, 760.4000244140625, 765.2999877929688","615.7000122070312, 630.0999755859375, 915.0"
NSIL,10,40,3,1,2,-14403,-14.4,"1239.1500244140625, 760.4000244140625, 755.0","749.7000122070312, 639.9000244140625, 821.7999877929688"
NSIL,15,30,3,1,2,-14067,-14.07,"994.9500122070312, 809.75, 785.4500122070312","615.7000122070312, 566.5999755859375, 915.0"
NSIL,15,35,3,1,2,-14218,-14.22,"980.5, 782.1500244140625, 750.75","602.2999877929688, 600.0, 821.7999877929688"
NSIL,15,40,3,0,3,-25923,-25.92,"1081.75, 809.75, 740.0","602.2999877929688, 566.5999755859375, 694.1500244140625"
NSIL,20,30,3,1,2,-12297,-12.3,"1013.0, 630.2999877929688, 898.9500122070312","630.5999755859375, 620.1500244140625, 821.7999877929688"
NSIL,20,35,3,1,2,-17993,-17.99,"1224.4000244140625, 630.2999877929688, 914.5999755859375","526.7000122070312, 755.0, 694.1500244140625"
NSIL,20,40,3,1,2,-5321,-5.32,"1224.4000244140625, 635.0499877929688, 785.4500122070312","749.9000244140625, 740.0, 765.7999877929688"
NTPC,10,30,3,0,3,-15234,-15.23,"179.6666717529297, 132.0416717529297, 131.9583282470703","141.5416717529297, 103.125, 116.91666412353516"
NTPC,10,35,2,0,2,-5221,-5.22,"132.0416717529297, 131.9583282470703","122.375, 116.41666412353516"
NTPC,10,40,1,0,1,-3390,-3.39,132.7083282470703,117.70833587646484
NTPC,15,30,3,0,3,-15042,-15.04,"196.375, 113.79166412353516, 137.2916717529297","151.9166717529297, 99.58333587646484, 116.41666412353516"
NTPC,15,35,2,0,2,-5292,-5.29,"112.54166412353516, 126.875","101.20833587646484, 117.70833587646484"
NTPC,15,40,1,1,0,1801,1.8,126.875,134.0500030517578
NTPC,20,30,3,1,2,2882,2.88,"172.9583282470703, 110.66666412353516, 135.7916717529297","155.75, 132.7083282470703, 134.0500030517578"
NTPC,20,35,2,1,1,4194,4.19,"109.08333587646484, 116.08333587646484","99.58333587646484, 141.35000610351562"
NTPC,20,40,1,0,1,-1510,-1.51,132.7083282470703,126.55000305175781
NUCLEUS,10,30,5,2,3,24640,24.64,"142.10000610351562, 68.25, 84.0999984741211, 271.70001220703125, 606.8499755859375","82.9000015258789, 67.6500015258789, 194.0500030517578, 344.1000061035156, 413.8999938964844"
NUCLEUS,10,35,4,2,2,15791,15.79,"116.6500015258789, 89.4000015258789, 259.1000061035156, 555.5499877929688","73.80000305175781, 175.5500030517578, 328.54998779296875, 396.25"
NUCLEUS,10,40,2,1,1,26947,26.95,"139.8000030517578, 555.5499877929688","304.45001220703125, 388.8999938964844"
NUCLEUS,15,30,4,1,3,37272,37.27,"125.25, 84.0999984741211, 331.45001220703125, 631.2999877929688","63.400001525878906, 269.8500061035156, 293.1000061035156, 388.8999938964844"
NUCLEUS,15,35,4,1,3,35835,35.84,"120.55000305175781, 89.4000015258789, 315.79998779296875, 631.2999877929688","70.75, 271.70001220703125, 304.45001220703125, 386.54998779296875"
NUCLEUS,15,40,2,1,1,10149,10.15,"183.14999389648438, 555.0499877929688","283.6499938964844, 404.1499938964844"
NUCLEUS,20,30,4,1,3,48290,48.29,"116.6500015258789, 89.4000015258789, 346.3999938964844, 555.0499877929688","70.75, 305.1499938964844, 304.45001220703125, 386.54998779296875"
NUCLEUS,20,35,3,2,1,37300,37.3,"103.3499984741211, 110.6500015258789, 525.3499755859375","61.25, 283.6499938964844, 568.0"
NUCLEUS,20,40,2,1,1,15144,15.14,"82.9000015258789, 183.14999389648438","68.8499984741211, 302.5"
NURECA,10,30,0,0,0,0,0.0,,
NURECA,10,35,0,0,0,0,0.0,,
NURECA,10,40,0,0,0,0,0.0,,
NURECA,15,30,0,0,0,0,0.0,,
NURECA,15,35,0,0,0,0,0.0,,
NURECA,15,40,0,0,0,0,0.0,,
NURECA,20,30,0,0,0,0,0.0,,
NURECA,20,35,0,0,0,0,0.0,,
NURECA,20,40,0,0,0,0,0.0,,
OAL,10,30,0,0,0,0,0.0,,
OAL,10,35,0,0,0,0,0.0,,
OAL,10,40,0,0,0,0,0.0,,
OAL,15,30,0,0,0,0,0.0,,
OAL,15,35,0,0,0,0,0.0,,
OAL,15,40,0,0,0,0,0.0,,
OAL,20,30,0,0,0,0,0.0,,
OAL,20,35,0,0,0,0,0.0,,
OAL,20,40,0,0,0,0,0.0,,
OBEROIRLTY,10,30,1,1,0,8882,8.88,264.0,344.5
OBEROIRLTY,10,35,1,1,0,4387,4.39,280.20001220703125,319.79998779296875
OBEROIRLTY,10,40,1,1,0,9042,9.04,280.20001220703125,365.79998779296875
OBEROIRLTY,15,30,1,1,0,2102,2.1,321.8999938964844,349.8999938964844
OBEROIRLTY,15,35,1,1,0,2102,2.1,321.8999938964844,349.8999938964844
OBEROIRLTY,15,40,1,1,0,5348,5.35,321.8999938964844,389.8999938964844
OBEROIRLTY,20,30,2,2,0,13672,13.67,"306.6499938964844, 389.8999938964844","331.75, 526.9500122070312"
OBEROIRLTY,20,35,1,1,0,3570,3.57,306.6499938964844,349.8999938964844
OBEROIRLTY,20,40,1,1,0,20630,20.63,272.1000061035156,463.3999938964844
OCCL,10,30,1,0,1,-7151,-7.15,1125.25,864.7999877929688
OCCL,10,35,1,0,1,-5319,-5.32,1084.949951171875,889.3499755859375
OCCL,10,40,1,0,1,-9423,-9.42,1084.949951171875,748.9000244140625
OCCL,15,30,1,0,1,-7414,-7.41,1022.8499755859375,783.3499755859375
OCCL,15,35,1,0,1,-7010,-7.01,972.25,742.5
OCCL,15,40,1,0,1,-5717,-5.72,975.9500122070312,783.3499755859375
OCCL,20,30,1,0,1,-9774,-9.77,967.6500244140625,660.1500244140625
OCCL,20,35,1,0,1,-5099,-5.1,811.8499755859375,670.2000122070312
OCCL,20,40,1,0,1,-2336,-2.34,738.5499877929688,699.5499877929688
OFSS,10,30,4,1,3,1525,1.53,"2141.25, 2503.449951171875, 3694.050048828125, 3478.550048828125","2031.75, 3194.949951171875, 3519.800048828125, 2982.5"
OFSS,10,35,3,1,2,4381,4.38,"2318.050048828125, 3499.25, 3651.5","3194.949951171875, 3418.25, 2912.85009765625"
OFSS,10,40,3,1,2,-3668,-3.67,"2318.050048828125, 3634.75, 4315.4501953125","3055.550048828125, 3170.64990234375, 2912.85009765625"
OFSS,15,30,4,1,3,-8771,-8.77,"2161.199951171875, 2537.199951171875, 3941.60009765625, 4315.4501953125","1984.5999755859375, 3125.800048828125, 3394.60009765625, 3023.35009765625"
OFSS,15,35,3,1,2,-200,-0.2,"2300.050048828125, 3941.60009765625, 4315.4501953125","3319.5, 3081.0, 3169.10009765625"
OFSS,15,40,3,1,2,2670,2.67,"2300.050048828125, 4182.64990234375, 4699.5498046875","3815.75, 3081.0, 3169.10009765625"
OFSS,20,30,4,1,3,-6465,-6.46,"2300.050048828125, 2537.199951171875, 4310.10009765625, 4555.9501953125","1984.5999755859375, 3557.60009765625, 3173.39990234375, 3561.85009765625"
OFSS,20,35,3,1,2,9226,9.23,"2061.85009765625, 4074.699951171875, 4424.5","3524.949951171875, 3140.5, 3633.60009765625"
OFSS,20,40,3,1,2,9170,9.17,"2106.800048828125, 4310.10009765625, 4235.2001953125","3622.64990234375, 2739.64990234375, 3886.0"
OIL,10,30,3,0,3,-17834,-17.83,"297.3000793457031, 282.50006103515625, 204.53334045410156","227.77505493164062, 216.175048828125, 174.8000030517578"
OIL,10,35,3,0,3,-23213,-23.21,"287.27508544921875, 282.50006103515625, 246.03334045410156","227.77505493164062, 216.175048828125, 167.64999389648438"
OIL,10,40,4,1,3,-21427,-21.43,"287.27508544921875, 236.92506408691406, 282.50006103515625, 239.3000030517578","217.32505798339844, 241.57505798339844, 224.7250518798828, 167.64999389648438"
OIL,15,30,2,0,2,-9173,-9.17,"258.6000671386719, 190.10000610351562","202.95004272460938, 174.60000610351562"
OIL,15,35,2,0,2,-12490,-12.49,"241.57505798339844, 246.03334045410156","202.95004272460938, 185.4499969482422"
OIL,15,40,3,0,3,-18063,-18.06,"242.02505493164062, 285.02508544921875, 239.3000030517578","238.62506103515625, 188.7500457763672, 180.85000610351562"
OIL,20,30,2,0,2,-17318,-17.32,"237.1000518798828, 241.3000030517578","154.62503051757812, 180.0"
OIL,20,35,2,0,2,-20299,-20.3,"285.02508544921875, 247.6666717529297","175.77503967285156, 178.0"
OIL,20,40,2,0,2,-21872,-21.87,"293.8250732421875, 233.23333740234375","175.77503967285156, 159.5"
OLECTRA,10,30,2,1,1,310224,310.22,"18.75, 15.300000190734863","17.149999618530273, 170.5"
OLECTRA,10,35,1,1,0,71834,71.83,15.300000190734863,49.20000076293945
OLECTRA,10,40,1,1,0,108878,108.88,15.300000190734863,70.55000305175781
OLECTRA,15,30,2,1,1,63777,63.78,"18.75, 16.049999237060547","17.649999618530273, 49.20000076293945"
OLECTRA,15,35,1,1,0,86910,86.91,18.100000381469727,70.55000305175781
OLECTRA,15,40,1,1,0,79433,79.43,16.049999237060547,57.29999923706055
OLECTRA,20,30,2,1,1,110191,110.19,"19.350000381469727, 14.149999618530273","13.699999809265137, 70.55000305175781"
OLECTRA,20,35,2,1,1,78052,78.05,"18.100000381469727, 15.0","12.699999809265137, 57.29999923706055"
OLECTRA,20,40,1,1,0,86200,86.2,15.0,58.70000076293945
OMAXAUTO,10,30,4,1,3,-7765,-7.76,"49.349998474121094, 47.20000076293945, 54.400001525878906, 61.5","38.0, 27.899999618530273, 82.80000305175781, 52.849998474121094"
OMAXAUTO,10,35,3,1,2,1084,1.08,"52.599998474121094, 43.70000076293945, 50.900001525878906","39.0, 34.849998474121094, 74.3499984741211"
OMAXAUTO,10,40,2,1,1,8348,8.35,"52.0, 50.900001525878906","40.5, 74.3499984741211"
OMAXAUTO,15,30,3,0,3,-25091,-25.09,"52.0, 37.45000076293945, 61.04999923706055","40.5, 27.950000762939453, 38.25"
OMAXAUTO,15,35,2,0,2,-21853,-21.85,"55.29999923706055, 57.5","33.650001525878906, 38.25"
OMAXAUTO,15,40,2,0,2,-23210,-23.21,"60.20000076293945, 61.04999923706055","41.45000076293945, 37.45000076293945"
OMAXAUTO,20,30,3,2,1,4569,4.57,"53.650001525878906, 28.850000381469727, 41.349998474121094","36.20000076293945, 33.150001525878906, 50.95000076293945"
OMAXAUTO,20,35,2,1,1,-918,-0.92,"59.900001525878906, 40.20000076293945","42.5, 50.70000076293945"
